revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:09,4.350106,52.007511,4.344758,51.984846,A=3,300,600,1508965073,4176994572,C,
2017-10-10 00:18,4.356913,51.992729,4.365928,51.984988,A=2,300,600,1393024899,44730116,C,
2017-10-10 00:28,4.368959,52.006642,4.359663,52.015984,A=1,300,600,1410536997,44868297,C,
2017-10-10 00:37,4.352539,52.017737,4.351777,52.002376,A=3,300,600,2323108514,44809466,C,
2017-10-10 00:44,4.348477,52.000844,4.355045,52.009889,A=2,300,600,1413910863,5300707250,C,
2017-10-10 00:50,4.351830,52.014965,4.355143,52.022128,A=5,300,600,1576726293,44893327,C,
2017-10-10 00:58,4.350599,52.015328,4.335342,51.984505,A=2,300,600,4801236440,1402771568,C,
2017-10-10 01:04,4.359093,52.020903,4.331906,52.011413,A=3,300,600,44888094,1436427192,C,
2017-10-10 01:11,4.381445,52.006393,4.351852,52.008893,A=4,300,600,1410536856,44839179,C,
2017-10-10 01:17,4.337229,51.987155,4.344698,52.013440,A=3,300,600,1608998214,44858421,C,
2017-10-10 01:26,4.373286,52.010006,4.375395,51.989507,A=3,300,600,44843629,44751599,C,
2017-10-10 01:32,4.376244,52.010928,4.349213,52.012512,A=2,300,600,1402644600,44854737,C,
2017-10-10 01:40,4.370789,52.010546,4.343712,51.989954,A=2,300,600,2588260101,44753489,C,
2017-10-10 01:49,4.355834,52.017705,4.346132,51.994669,A=1,300,600,44875431,1584013959,C,
2017-10-10 01:59,4.344257,52.000042,4.362922,52.004209,A=3,300,600,643586468,1569647777,C,
2017-10-10 02:05,4.352265,52.017849,4.369559,52.009573,A=5,300,600,2323108543,44841581,C,
2017-10-10 02:13,4.373274,52.006035,4.336372,51.986603,A=3,300,600,5171875765,1608998192,C,
2017-10-10 02:22,4.344274,52.013479,4.346872,51.995864,A=4,300,600,4266791030,626146739,C,
2017-10-10 02:31,4.336536,51.979993,4.367745,52.013515,A=2,300,600,1478084008,1413911080,C,
2017-10-10 02:37,4.335405,51.984370,4.351427,52.017952,A=3,300,600,1402771561,1448535927,C,
2017-10-10 02:47,4.347760,52.000461,4.366098,52.014323,A=1,300,600,1413910857,1851699236,B,
2017-10-10 02:54,4.345405,52.014588,4.338462,51.991735,A=4,300,600,44862985,1679761119,B,
2017-10-10 03:02,4.356736,51.987179,4.371459,52.007103,A=2,300,600,44740048,629532228,B,
2017-10-10 03:07,4.353241,51.999582,4.335644,51.993792,A=4,300,600,1571092393,1584013932,B,
2017-10-10 03:14,4.343814,52.000270,4.376506,52.006031,A=5,300,600,1413910854,44824666,B,
2017-10-10 03:24,4.352232,51.987230,4.360600,51.983300,A=3,300,600,1402771664,44721735,B,
2017-10-10 03:30,4.352009,52.003191,4.342909,52.014221,A=5,300,600,2321923795,588465822,B,
2017-10-10 03:39,4.348132,52.014368,4.363340,52.028020,A=1,300,600,630748806,1402613340,B,
2017-10-10 03:48,4.344629,51.985793,4.349310,52.005587,A=2,300,600,4474353184,1576745685,B,
2017-10-10 03:54,4.364285,52.002176,4.346491,52.009066,A=3,300,600,44811668,44839603,B,
2017-10-10 04:00,4.350669,52.015412,4.355638,51.979681,A=5,300,600,4846026451,1800461536,B,
2017-10-10 04:08,4.370789,52.010546,4.371342,51.990407,A=1,300,600,2588260101,1402734909,B,
2017-10-10 04:16,4.374700,52.008235,4.362211,52.027561,A=1,300,600,44835823,1501364225,B,
2017-10-10 04:24,4.334630,51.987782,4.352398,52.021918,A=2,300,600,1608998265,44892653,B,
2017-10-10 04:33,4.342370,51.995776,4.374927,52.007201,A=1,300,600,44779743,44831009,B,
2017-10-10 04:38,4.340807,51.999470,4.344698,52.013440,A=5,300,600,1552650442,44858421,B,
2017-10-10 04:44,4.352828,52.009343,4.368043,52.013122,A=2,300,600,44840841,44857298,B,
2017-10-10 04:53,4.370084,52.006053,4.356600,51.998186,A=5,300,600,1410536806,44790565,B,
2017-10-10 05:03,4.366428,52.002281,4.379902,52.012150,A=3,300,600,44809060,44855162,B,
2017-10-10 05:12,4.344758,51.984846,4.389599,51.989614,A=1,300,600,4176994572,735308412,B,
2017-10-10 05:19,4.381445,52.006393,4.362495,52.018585,A=4,300,600,1410536856,44878923,B,
2017-10-10 05:25,4.350386,52.015104,4.341834,52.003718,A=5,300,600,4846026430,44813852,B,
2017-10-10 05:35,4.361671,52.019346,4.354049,52.017279,A=2,300,600,3669180604,1371031363,B,
2017-10-10 05:41,4.347003,51.983585,4.337504,51.994375,A=4,300,600,1448535796,1833104301,B,
2017-10-10 05:48,4.348132,52.014368,4.364997,52.000790,A=1,300,600,630748806,44801590,B,
2017-10-10 05:53,4.350164,52.015212,4.354734,51.979554,A=5,300,600,4846026433,1800461532,B,
2017-10-10 05:59,4.347743,52.015664,4.343934,51.999792,A=1,300,600,44866801,1413910851,B,
2017-10-10 06:04,4.354641,51.996876,4.343644,51.996291,A=1,300,600,626009973,1679761189,B,
2017-10-10 06:12,4.350556,52.015358,4.333444,52.008748,A=5,300,600,4846026435,336522727,B,
2017-10-10 06:20,4.352659,52.021918,4.334100,52.016000,A=4,300,600,527378782,44868262,B,
2017-10-10 06:26,4.365354,52.000316,4.341438,51.988951,A=2,300,600,736792564,1608998333,B,
2017-10-10 06:32,4.339212,52.001475,4.346897,51.983575,A=2,300,600,1552651408,1448535795,B,
2017-10-10 06:37,4.366670,51.982119,4.359031,51.981579,A=3,300,600,1570983022,44713015,B,
2017-10-10 06:44,4.336106,51.993550,4.349756,52.004694,A=5,300,600,44769961,44817942,B,
2017-10-10 06:53,4.353330,52.023119,4.333409,52.012124,A=1,300,600,44897958,1435362488,B,
2017-10-10 06:59,4.355260,52.003197,4.337885,51.993333,A=2,300,600,3420136000,1833104254,B,
2017-10-10 07:08,4.351056,51.983036,4.336977,52.012134,A=2,300,600,44720245,44852763,B,
2017-10-10 07:17,4.385298,51.997149,4.356781,52.003777,A=4,300,600,44786382,4617340492,B,
2017-10-10 07:27,4.363217,52.009412,4.360297,52.007439,A=3,300,600,44841186,2408303441,B,
2017-10-10 07:36,4.341526,52.005567,4.360300,51.981800,A=2,300,600,44822066,44714412,B,
2017-10-10 07:45,4.354540,52.007372,4.344113,51.984846,A=3,300,600,44831422,4176994573,B,
2017-10-10 07:54,4.351952,52.006174,4.337383,51.981212,A=3,300,600,44825205,1774593299,B,
2017-10-10 08:04,4.360834,52.012852,4.361511,52.008694,A=1,300,600,1530303685,44838414,B,
2017-10-10 08:11,4.327579,52.011378,4.353263,52.010841,A=5,300,600,1448391073,44847014,B,
2017-10-10 08:20,4.363388,52.011223,4.373861,52.009160,A=2,300,600,44848882,44840027,B,
2017-10-10 08:28,4.361800,52.010100,4.376617,52.007078,A=4,300,600,44844080,44830592,B,
2017-10-10 08:35,4.350917,52.010332,4.352120,52.010109,A=2,300,600,44844876,484705811,B,
2017-10-10 08:41,4.366698,51.986407,4.371216,52.006910,A=2,300,600,1402734516,629532237,B,
2017-10-10 08:51,4.350947,52.015456,4.358216,51.983643,A=4,300,600,4846026465,44723195,B,
2017-10-10 08:57,4.343457,51.977697,4.381445,52.006393,A=1,300,600,44693494,1410536856,B,
2017-10-10 09:07,4.352283,52.009977,4.351241,52.011366,A=3,300,600,484705817,44849727,B,
2017-10-10 09:12,4.349796,51.978671,4.344094,51.978415,A=2,300,600,1668136715,1668136712,B,
2017-10-10 09:18,4.330733,52.010380,4.327599,52.010816,A=5,300,600,1803176440,3366800920,B,
