revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:09,4.338168,52.013352,4.382254,51.994377,A=1,300,600,1413911072,1402735015,C,
2017-10-10 00:16,4.348821,52.012769,4.345304,52.011489,A=2,300,600,3790294279,44850248,C,
2017-10-10 00:23,4.366791,52.014604,4.345187,51.995627,A=3,300,600,3669138217,1258470923,C,
2017-10-10 00:30,4.344449,51.987729,4.342061,52.005605,A=1,300,600,1448535874,4715765487,C,
2017-10-10 00:37,4.364556,52.004281,4.354724,52.001210,A=3,300,600,44815353,1569646491,C,
2017-10-10 00:46,4.346805,52.010628,4.366198,52.015269,A=1,300,600,1436427147,1413911117,C,
2017-10-10 00:55,4.354641,51.996876,4.380390,52.007706,A=5,300,600,626009973,44833192,C,
2017-10-10 01:03,4.358966,52.007557,4.339063,52.008796,A=1,300,600,4564972422,44838375,C,
2017-10-10 01:09,4.348132,52.014368,4.346626,52.006553,A=1,300,600,630748806,44827611,C,
2017-10-10 01:18,4.343814,52.000270,4.339124,52.008087,A=2,300,600,1413910854,1435362416,C,
2017-10-10 01:24,4.368207,52.014906,4.355781,52.016057,A=3,300,600,2804747839,1530303740,C,
2017-10-10 01:33,4.334861,51.993663,4.355277,52.009898,A=5,300,600,44770471,5159209866,C,
2017-10-10 01:41,4.356795,52.003536,4.344655,51.997348,A=2,300,600,4217824171,643586570,C,
2017-10-10 01:49,4.333049,51.997353,4.359733,51.981707,A=4,300,600,262134049,44713931,C,
2017-10-10 01:55,4.342234,51.983008,4.349884,51.997360,A=4,300,600,1519889972,1571091619,C,
2017-10-10 02:04,4.343945,52.000152,4.353717,52.001640,A=4,300,600,894421661,4349049055,C,
2017-10-10 02:14,4.357183,52.019669,4.334051,51.995408,A=4,300,600,44883032,1568977219,C,
2017-10-10 02:20,4.348518,52.000586,4.371232,52.009562,A=2,300,600,1413910858,44841824,C,
2017-10-10 02:29,4.364900,52.017140,4.353436,52.001969,A=1,300,600,44873232,4349049062,C,
2017-10-10 02:37,4.370340,52.004420,4.344552,51.994586,A=5,300,600,1448509882,1448535888,C,
