revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00,4.355263,51.999517,4.370291,52.010391,A=3,300,600,620834410,4552144483,C,
2017-10-10 00:00,4.354799,52.008849,4.350669,52.015412,A=5,300,600,4261101419,4846026451,C,
2017-10-10 00:01,4.343814,52.000270,4.366594,52.014872,A=4,300,600,1413910854,715714846,C,
2017-10-10 00:02,4.354799,52.008849,4.344257,52.000042,A=1,300,600,4261101419,643586468,C,
2017-10-10 00:03,4.344394,52.007107,4.370291,52.010391,A=2,300,600,265090310,4552144483,C,
2017-10-10 00:04,4.343945,52.000152,4.367308,52.002147,A=4,300,600,894421661,4300794720,C,
2017-10-10 00:04,4.344629,51.985793,4.366867,52.002020,A=4,300,600,4474353184,2572707863,C,
2017-10-10 00:04,4.354188,52.001014,4.354695,52.009166,A=5,300,600,3377240345,4937365113,C,
2017-10-10 00:05,4.353436,52.001969,4.376674,52.002686,A=2,300,600,4349049062,582518307,C,
2017-10-10 00:05,4.344762,51.985983,4.376202,52.003360,A=3,300,600,1510591940,44812879,C,
2017-10-10 00:06,4.355263,51.999517,4.351862,52.008323,A=1,300,600,620834410,44836384,C,
2017-10-10 00:06,4.348518,52.000586,4.342350,51.996069,A=4,300,600,1413910858,645582410,C,
2017-10-10 00:07,4.343952,51.999935,4.343644,51.996291,A=1,300,600,1413910852,1679761189,C,
2017-10-10 00:07,4.344052,52.007195,4.357558,51.985300,A=1,300,600,265090298,44731573,C,
2017-10-10 00:08,4.341683,51.999030,4.346264,51.994676,A=1,300,600,643586520,44774822,C,
2017-10-10 00:08,4.354188,52.001014,4.354481,51.992243,A=5,300,600,3377240345,44763561,C,
2017-10-10 00:09,4.332432,52.010337,4.366314,52.014876,A=4,300,600,1436427129,620833182,C,
2017-10-10 00:09,4.344762,51.985983,4.361009,51.981295,A=1,300,600,1510591940,44711991,C,
2017-10-10 00:10,4.352113,51.987022,4.376279,51.988240,A=3,300,600,1402771652,1433962966,C,
2017-10-10 00:11,4.337504,51.994375,4.376109,52.010700,A=3,300,600,1833104301,610474431,C,
2017-10-10 00:12,4.337504,51.994375,4.345082,52.014441,A=4,300,600,1833104301,44862215,B,
2017-10-10 00:13,4.379079,51.994021,4.354571,51.979287,A=2,300,600,1402734993,1800461529,B,
2017-10-10 00:13,4.379132,51.993938,4.345263,51.977979,A=2,300,600,1402734990,44695101,B,
2017-10-10 00:13,4.344274,52.013479,4.358757,51.988773,A=4,300,600,4266791030,1402734731,B,
2017-10-10 00:13,4.348518,52.000586,4.350371,51.996311,A=2,300,600,1413910858,1448535905,B,
2017-10-10 00:14,4.343952,51.999935,4.345776,51.989987,A=5,300,600,1413910852,44753493,B,
2017-10-10 00:15,4.346750,52.010757,4.336772,51.983406,A=5,300,600,1436427166,1448535791,B,
2017-10-10 00:15,4.358512,51.989175,4.376757,51.986899,A=1,300,600,1402734804,5367691051,B,
