revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00,4.358757,51.988773,4.344552,51.994586,A=5,300,600,1402734731,1448535888,C,
2017-10-10 00:01,4.357072,51.981598,4.360771,51.981871,A=2,300,600,1668136736,44714873,C,
2017-10-10 00:01,4.351745,52.016792,4.342048,51.979951,A=3,300,600,3905428979,44705690,C,
2017-10-10 00:01,4.338842,51.979839,4.356086,51.980578,A=2,300,600,1448535743,1668136728,C,
2017-10-10 00:02,4.362520,51.982149,4.348477,52.000844,A=3,300,600,1570983046,1413910863,B,
2017-10-10 00:03,4.356383,52.012994,4.347724,52.007016,A=1,300,600,1391417355,339548365,B,
2017-10-10 00:03,4.354157,52.017820,4.354778,52.009167,A=2,300,600,1371031441,4261101530,B,
2017-10-10 00:04,4.344326,51.994290,4.343712,51.989954,A=2,300,600,1679761156,44753489,B,
2017-10-10 00:04,4.354939,52.017624,4.344697,51.979253,A=5,300,600,1371031431,1830058780,B,
2017-10-10 00:05,4.366026,51.981096,4.372998,52.008043,A=3,300,600,1519889813,44834678,B,
2017-10-10 00:05,4.364183,51.984545,4.365216,52.013357,A=2,300,600,44727971,44858080,B,
2017-10-10 00:05,4.342861,52.001397,4.365119,51.984710,A=2,300,600,1699296345,44729072,B,
2017-10-10 00:06,4.362211,52.027561,4.355343,52.020632,A=5,300,600,1501364225,1413911141,B,
2017-10-10 00:06,4.344758,51.984846,4.344629,51.985793,A=3,300,600,4176994572,4474353184,B,
2017-10-10 00:07,4.354737,51.982423,4.358216,51.983643,A=2,300,600,30016684,44723195,B,
2017-10-10 00:07,4.373359,51.991560,4.341501,52.002732,A=1,300,600,1433962992,1413910902,B,
2017-10-10 00:07,4.362546,52.004555,4.338866,51.999552,A=1,300,600,2166211039,1552650472,A,
2017-10-10 00:08,4.343849,51.983244,4.341398,51.982887,A=2,300,600,1519890000,1519889938,A,
2017-10-10 00:08,4.332012,52.010146,4.347569,52.014914,A=4,300,600,44844062,44864070,A,
2017-10-10 00:08,4.361628,52.008497,4.336843,51.993684,A=4,300,600,44837441,44770871,A,
