Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.370597,51.985711,1433962919,8,5
A5_A,autonomous,2017-10-10 00:00,4.347923,52.012532,44854736,8,5
A5_A,autonomous,2017-10-10 00:00,4.335878,52.013462,1435362515,8,5
A5_A,autonomous,2017-10-10 00:00,4.366823,52.010580,44846114,8,5
A5_A,autonomous,2017-10-10 00:00,4.359075,51.983797,44723632,8,5
A5_C,conventional,2017-10-10 00:00,4.356293,52.024437,44904065,8,5
A5_C,conventional,2017-10-10 00:00,4.362153,51.982392,44716491,8,5
A5_C,conventional,2017-10-10 00:00,4.366812,52.006690,311874440,8,5
A5_C,conventional,2017-10-10 00:00,4.353957,51.991626,1679761115,8,5
A5_C,conventional,2017-10-10 00:00,4.356293,52.024437,44904065,8,5
A5_D,dual,2017-10-10 00:00,4.339272,51.996773,1322507105,8,5
A5_D,dual,2017-10-10 00:00,4.362520,51.982149,1570983046,8,5
A5_D,dual,2017-10-10 00:00,4.356590,51.983372,44721731,8,5
A5_D,dual,2017-10-10 00:00,4.343594,52.002101,44808020,8,5
A5_D,dual,2017-10-10 00:00,4.350316,51.996462,1571090443,8,5
