revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:08,4.363736,52.014323,4.350300,52.004200,A=5,300,600,479575362,44815349,C,
2017-10-10 00:17,4.364855,51.985338,4.342718,51.983734,A=5,300,600,44732933,1519890053,C,
2017-10-10 00:24,4.351596,51.993963,4.341170,51.981915,A=4,300,600,44771654,1566353819,C,
2017-10-10 00:29,4.344690,52.007481,4.345405,52.014588,A=1,300,600,1435362376,44862985,C,
2017-10-10 00:37,4.361106,51.988729,4.361556,51.984959,A=1,180,300,5315003499,1667696847,B,
2017-10-10 00:44,4.350354,51.996357,4.346884,52.013852,A=3,180,300,4246422181,1615493865,B,
2017-10-10 00:50,4.349613,52.002269,4.341498,52.013168,A=3,180,300,44808574,1449050806,B,
2017-10-10 00:57,4.329459,52.006905,4.382194,52.006368,A=3,180,300,4798458420,310785561,B,
2017-10-10 01:03,4.354571,51.979287,4.341326,51.983429,A=4,180,300,1800461529,1518087814,B,
2017-10-10 01:11,4.329208,52.007012,4.333409,52.012124,A=2,180,300,2670677180,1435362488,B,
2017-10-10 01:20,4.381944,52.005783,4.361674,51.982680,A=4,180,300,503608237,44718342,B,
2017-10-10 01:27,4.363421,52.004544,4.352649,52.018625,A=1,180,300,1449574126,5171908143,B,
2017-10-10 01:34,4.363435,52.027956,4.366314,52.014876,A=3,180,300,1402613338,620833182,B,
2017-10-10 01:40,4.355956,52.013858,4.346132,51.994669,A=4,180,300,1391417377,1584013959,B,
2017-10-10 01:47,4.359663,52.015984,4.370069,52.013323,A=5,180,300,44868297,44858082,B,
2017-10-10 01:55,4.352041,52.021828,4.361851,52.019222,A=3,180,300,44891902,3669180601,B,
2017-10-10 02:05,4.382478,52.000594,4.378508,52.008189,A=5,120,0,44801602,44835830,A,
2017-10-10 02:14,4.356759,52.013369,4.370020,52.010647,A=3,120,0,1576709875,4474326710,A,
2017-10-10 02:20,4.335550,51.994010,4.337693,51.993915,A=2,120,0,44772082,44771645,A,
2017-10-10 02:30,4.349056,52.014849,4.379798,52.012377,A=1,120,0,1620137089,523511908,A,
