revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:10,4.364556,52.004281,4.348821,52.012769,A=5,300,600,44815353,3790294279,C,
2017-10-10 00:15,4.355985,52.017066,4.352504,52.021496,A=4,300,600,2599554574,2116559760,C,
2017-10-10 00:21,4.341000,51.992100,4.372862,52.006292,A=1,300,600,44763122,5171875774,C,
2017-10-10 00:30,4.352861,52.023409,4.334917,52.012459,A=2,300,600,44899446,1435362498,C,
2017-10-10 00:36,4.370359,52.010330,4.354884,52.008871,A=1,300,600,1413911059,4261101421,C,
2017-10-10 00:43,4.366135,52.010051,4.350999,52.009600,A=2,300,600,1530303594,44842009,C,
2017-10-10 00:51,4.346618,51.987732,4.346731,51.988928,A=5,300,600,44742832,1679761067,C,
2017-10-10 00:57,4.366867,52.002020,4.356784,52.020517,A=3,300,600,2572707863,44886332,C,
2017-10-10 01:03,4.351745,52.016792,4.334630,51.987782,A=1,300,600,3905428979,1608998265,C,
2017-10-10 01:11,4.343712,51.989954,4.353033,52.010169,A=5,300,600,44753489,486605367,C,
2017-10-10 01:19,4.328291,52.011710,4.347924,52.009715,A=1,300,600,4955735201,44842366,C,
2017-10-10 01:28,4.353615,52.020509,4.368188,52.002387,A=2,300,600,44886328,44788956,C,
2017-10-10 01:33,4.367146,52.002467,4.366849,52.014544,A=2,300,600,44809487,3669138213,C,
2017-10-10 01:40,4.350437,52.015316,4.336861,51.989139,A=4,300,600,4846026440,1584013869,C,
2017-10-10 01:48,4.356404,52.013271,4.350917,52.010332,A=1,300,600,1576709877,44844876,C,
2017-10-10 01:55,4.351986,52.016751,4.351964,52.024148,A=3,300,600,2323108182,44902834,C,
2017-10-10 02:02,4.369324,52.011362,4.331657,52.009577,A=3,300,600,1413911066,1803176407,C,
2017-10-10 02:12,4.354503,52.010109,4.369110,52.002642,A=4,300,600,44844070,4300794721,C,
2017-10-10 02:20,4.362873,52.007080,4.352414,52.021833,A=4,300,600,4239889943,44891904,C,
2017-10-10 02:27,4.350386,52.015104,4.352485,52.009183,A=5,300,600,4846026430,44840009,C,
2017-10-10 02:34,4.368182,52.005731,4.350424,52.019039,A=2,180,300,1383461972,44880444,B,
2017-10-10 02:41,4.349202,52.011088,4.341147,52.002552,A=5,180,300,44847929,565046992,B,
2017-10-10 02:51,4.357441,52.013478,4.352990,52.008766,A=2,180,300,44858832,44838391,B,
2017-10-10 02:57,4.330304,52.010689,4.344478,51.979759,A=2,180,300,44846087,1448535742,B,
2017-10-10 03:05,4.352265,52.017849,4.341012,51.986703,A=4,180,300,2323108543,1608998194,B,
2017-10-10 03:11,4.374761,52.006160,4.341000,52.005800,A=5,180,300,4486831035,44823643,B,
2017-10-10 03:19,4.353737,52.010841,4.360024,51.988843,A=1,180,300,44847481,1402734736,B,
2017-10-10 03:24,4.350194,51.987356,4.350208,51.996671,A=2,180,300,1679761037,1571090664,B,
2017-10-10 03:30,4.344449,51.987729,4.346700,52.010586,A=4,180,300,1448535874,1436427141,B,
2017-10-10 03:36,4.352283,52.009977,4.364597,51.990495,A=3,180,300,484705817,1402734930,B,
2017-10-10 03:41,4.349700,51.987190,4.355636,52.017872,A=1,180,300,1679761035,44875780,B,
2017-10-10 03:51,4.353874,52.024300,4.366972,51.985279,A=3,180,300,3684805925,2381861261,B,
2017-10-10 03:58,4.336861,51.989139,4.355981,52.019966,A=3,180,300,1584013869,315119897,B,
2017-10-10 04:05,4.350599,52.015328,4.381824,51.994993,A=5,180,300,4801236440,44776722,B,
2017-10-10 04:11,4.354103,52.015423,4.332291,52.009921,A=1,180,300,1391417404,44843105,B,
2017-10-10 04:18,4.352910,52.021832,4.366360,51.982762,A=3,180,300,1620258000,1570983231,B,
2017-10-10 04:26,4.369110,52.002642,4.346847,51.978851,A=1,180,300,4300794721,1668136717,B,
2017-10-10 04:35,4.364997,52.008520,4.338965,52.006896,A=1,180,300,2587864254,1435362354,B,
2017-10-10 04:43,4.369734,52.004750,4.340088,52.010267,A=5,180,300,2188925418,44844866,B,
2017-10-10 04:49,4.366776,52.006350,4.338621,51.982600,A=1,180,300,1410536841,44717858,B,
2017-10-10 04:57,4.369110,52.002642,4.347702,51.989556,A=5,180,300,4300794721,1584013904,B,
2017-10-10 05:06,4.338551,52.013430,4.383472,51.992925,A=2,180,300,1413911073,1433963001,B,
2017-10-10 05:13,4.356366,52.017226,4.331694,52.011509,A=3,180,300,44873602,44850245,B,
2017-10-10 05:21,4.351241,52.011366,4.344684,52.013394,A=5,180,300,44849727,630748802,B,
2017-10-10 05:26,4.355011,52.012707,4.344425,51.987411,A=4,180,300,44855654,1510592095,B,
2017-10-10 05:33,4.356366,52.017226,4.334413,52.014547,A=5,180,300,44873602,1435362533,B,
