revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:08,4.347713,52.006846,4.370171,52.010504,A=5,300,600,1010679665,4552156086,C,
2017-10-10 00:14,4.347900,52.015500,4.348986,51.999504,A=2,300,600,44866501,1404929838,C,
2017-10-10 00:23,4.353526,51.994325,4.368207,52.014906,A=2,300,600,44773458,2804747839,C,
2017-10-10 00:30,4.347290,52.007418,4.336977,52.012134,A=2,300,600,44831868,44852763,C,
2017-10-10 00:38,4.342430,52.005311,4.360797,52.013560,A=3,300,600,44821027,44859202,C,
2017-10-10 00:46,4.350026,52.009665,4.343639,52.011011,A=5,300,600,44842007,44847928,C,
2017-10-10 00:55,4.346389,52.005925,4.336232,51.995011,A=5,300,600,44824144,1311557113,C,
2017-10-10 01:04,4.348182,52.005446,4.363986,52.002085,A=1,300,600,44819251,1569647034,C,
2017-10-10 01:09,4.345945,52.005085,4.351116,52.003466,A=1,300,600,44820007,44813102,C,
2017-10-10 01:15,4.363477,52.005314,4.357292,51.995008,A=4,300,600,582004873,1558185438,C,
2017-10-10 01:23,4.373274,52.006035,4.354281,52.015493,A=2,300,600,5171875765,663333161,C,
2017-10-10 01:32,4.365335,51.990285,4.338150,52.009619,A=4,300,600,1570984309,44841998,C,
2017-10-10 01:37,4.372847,52.006234,4.333561,52.012815,A=5,300,600,5171875775,1435362510,C,
2017-10-10 01:44,4.352990,52.008766,4.353404,52.015179,A=4,300,600,44838391,44864987,C,
2017-10-10 01:53,4.368207,52.014906,4.364657,52.011799,A=2,300,600,2804747839,1530303653,C,
2017-10-10 02:01,4.355231,52.012758,4.336977,52.012134,A=5,300,600,1575265196,44852763,C,
2017-10-10 02:07,4.349865,52.007405,4.339473,51.996326,A=5,300,600,44831869,1584551108,C,
2017-10-10 02:16,4.348508,52.005806,4.352283,52.009977,A=1,300,600,44819704,484705817,C,
