revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00,4.358432,51.980360,4.344425,51.987411,A=2,300,600,1519889796,1510592095,C,
2017-10-10 00:00,4.361172,51.986068,4.368406,52.018608,A=5,300,600,1668136760,44878928,C,
2017-10-10 00:01,4.345120,51.994619,4.348910,52.014749,A=4,300,600,44774818,5380526225,B,
2017-10-10 00:02,4.355409,51.992379,4.330504,52.009017,A=2,300,600,1571087942,3685971096,B,
2017-10-10 00:02,4.347851,52.006564,4.370603,51.981362,A=2,300,600,1576740176,44711996,B,
2017-10-10 00:03,4.340903,52.013130,4.365216,52.013357,A=5,300,600,1449050800,44858080,B,
2017-10-10 00:04,4.377136,52.003411,4.345405,52.014588,A=3,300,600,44812880,44862985,B,
2017-10-10 00:05,4.370603,51.981362,4.366850,51.985238,A=1,300,600,44711996,2381861260,B,
2017-10-10 00:05,4.353737,52.010841,4.344474,51.984689,A=5,300,600,44847481,1448535819,A,
2017-10-10 00:05,4.342934,52.014199,4.375145,52.004717,A=2,300,600,44861089,617811256,A,
