Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.352027,51.987195,1402771661,8,5
A5_A,autonomous,2017-10-10 00:00,4.344335,51.994585,1448535887,8,5
A5_A,autonomous,2017-10-10 00:00,4.355064,52.023310,44898888,8,5
A5_A,autonomous,2017-10-10 00:00,4.353196,52.016956,1505631026,8,5
A5_A,autonomous,2017-10-10 00:00,4.342728,52.013675,1390232505,8,5
A5_A,autonomous,2017-10-10 00:00,4.364852,52.011736,1530303649,8,5
A5_A,autonomous,2017-10-10 00:00,4.352485,52.009183,44840009,8,5
A5_A,autonomous,2017-10-10 00:00,4.354448,52.001153,3377240348,8,5
A5_A,autonomous,2017-10-10 00:00,4.354448,52.001153,3377240348,8,5
A5_A,autonomous,2017-10-10 00:00,4.341310,51.988401,1608998294,8,5
A5_A,autonomous,2017-10-10 00:00,4.352130,52.020744,44887249,8,5
A5_A,autonomous,2017-10-10 00:00,4.358623,52.021100,3669218081,8,5
A5_A,autonomous,2017-10-10 00:00,4.354716,52.024275,390922808,8,5
A5_A,autonomous,2017-10-10 00:00,4.344575,51.986136,1402771643,8,5
A5_A,autonomous,2017-10-10 00:00,4.341000,51.992100,44763122,8,5
A5_A,autonomous,2017-10-10 00:00,4.343115,51.987529,1608998249,8,5
A5_A,autonomous,2017-10-10 00:00,4.341104,51.982942,1519889961,8,5
A5_A,autonomous,2017-10-10 00:00,4.342254,51.996051,44781481,8,5
A5_A,autonomous,2017-10-10 00:00,4.366306,51.986262,1402734501,8,5
A5_A,autonomous,2017-10-10 00:00,4.337755,52.001019,1552651190,8,5
A5_C,conventional,2017-10-10 00:00,4.335000,52.011491,1435362475,8,5
A5_C,conventional,2017-10-10 00:00,4.340590,51.988742,1608998324,8,5
A5_C,conventional,2017-10-10 00:00,4.352033,52.000309,1569858134,8,5
A5_C,conventional,2017-10-10 00:00,4.373870,51.996779,44784312,8,5
A5_C,conventional,2017-10-10 00:00,4.338533,51.996459,4968645028,8,5
A5_C,conventional,2017-10-10 00:00,4.338321,52.006173,44825524,8,5
A5_C,conventional,2017-10-10 00:00,4.335295,51.981560,44712985,8,5
A5_C,conventional,2017-10-10 00:00,4.364753,52.007644,44832725,8,5
A5_C,conventional,2017-10-10 00:00,4.337229,51.987155,1608998214,8,5
A5_C,conventional,2017-10-10 00:00,4.359494,51.984425,107926427,8,5
A5_C,conventional,2017-10-10 00:00,4.349213,52.012512,44854737,8,5
A5_C,conventional,2017-10-10 00:00,4.353264,52.001356,1576641163,8,5
A5_C,conventional,2017-10-10 00:00,4.340039,51.981735,44713428,8,5
A5_C,conventional,2017-10-10 00:00,4.366730,51.984187,44725570,8,5
A5_C,conventional,2017-10-10 00:00,4.344425,52.004743,44818813,8,5
A5_C,conventional,2017-10-10 00:00,4.359319,51.986859,44738668,8,5
A5_C,conventional,2017-10-10 00:00,4.360954,52.014771,549099496,8,5
A5_C,conventional,2017-10-10 00:00,4.334098,52.015746,44867153,8,5
A5_C,conventional,2017-10-10 00:00,4.360160,51.995572,1569975372,8,5
A5_C,conventional,2017-10-10 00:00,4.328104,52.006391,4344715216,8,5
A5_D,dual,2017-10-10 00:00,4.350191,51.982724,1566353921,8,5
A5_D,dual,2017-10-10 00:00,4.365848,52.004720,44817958,8,5
A5_D,dual,2017-10-10 00:00,4.358432,51.980360,1519889796,8,5
A5_D,dual,2017-10-10 00:00,4.368424,51.983162,1965457550,8,5
A5_D,dual,2017-10-10 00:00,4.366981,52.014562,3669138214,8,5
A5_D,dual,2017-10-10 00:00,4.343112,51.994169,1679761151,8,5
A5_D,dual,2017-10-10 00:00,4.369143,52.011581,44850701,8,5
A5_D,dual,2017-10-10 00:00,4.371216,52.006910,629532237,8,5
A5_D,dual,2017-10-10 00:00,4.351784,51.985434,1583992775,8,5
A5_D,dual,2017-10-10 00:00,4.355031,52.001288,618763989,8,5
A5_D,dual,2017-10-10 00:00,4.350962,52.015682,4846026455,8,5
A5_D,dual,2017-10-10 00:00,4.361468,52.026956,1501364218,8,5
A5_D,dual,2017-10-10 00:00,4.350371,51.996311,1448535905,8,5
A5_D,dual,2017-10-10 00:00,4.387854,51.996828,1402668039,8,5
A5_D,dual,2017-10-10 00:00,4.332803,52.009483,44841166,8,5
A5_D,dual,2017-10-10 00:00,4.342757,51.992610,44765486,8,5
A5_D,dual,2017-10-10 00:00,4.350947,52.015456,4846026465,8,5
A5_D,dual,2017-10-10 00:00,4.376365,51.986757,735308402,8,5
A5_D,dual,2017-10-10 00:00,4.360378,51.986993,44740049,8,5
A5_D,dual,2017-10-10 00:00,4.345304,52.011489,44850248,8,5
