revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:06,4.347417,52.011859,4.368422,51.989799,A=4,300,600,44851133,1402734865,C,
2017-10-10 00:16,4.358512,51.989175,4.365060,51.986067,A=5,300,600,1402734804,44735352,C,
2017-10-10 00:21,4.381596,52.006521,4.352597,52.018009,A=2,300,600,1410536956,5171908140,B,
2017-10-10 00:29,4.362488,52.024479,4.363053,51.986037,A=2,300,600,1402644634,44735133,B,
2017-10-10 00:35,4.346963,51.995698,4.363053,51.986037,A=2,300,600,1258470848,44735133,B,
2017-10-10 00:42,4.378166,52.008077,4.342800,52.012600,A=1,300,600,44835282,44855130,B,
2017-10-10 00:52,4.345891,52.014202,4.348662,51.994940,A=5,300,600,44861489,1571088513,B,
2017-10-10 00:57,4.372314,51.996373,4.380709,51.987942,A=3,300,600,44782465,2425780832,B,
2017-10-10 01:05,4.337074,52.000446,4.338030,51.999424,A=3,300,600,1552650842,1552650403,A,
2017-10-10 01:13,4.363139,51.984796,4.365470,51.983863,A=2,300,600,44729070,44724090,A,
