revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:07,4.356863,52.003567,4.351938,52.016533,A=5,300,600,4053473202,44870886,C,
2017-10-10 00:14,4.344439,51.985764,4.359031,51.981579,A=5,300,600,1402771629,44713015,C,
2017-10-10 00:22,4.354157,52.017820,4.382797,51.978468,A=3,300,600,1371031441,889276759,C,
2017-10-10 00:30,4.344052,52.007195,4.342909,52.014221,A=4,300,600,265090298,588465822,C,
2017-10-10 00:39,4.344052,52.007195,4.375664,52.004104,A=4,300,600,265090298,44814942,B,
2017-10-10 00:46,4.349884,51.997360,4.343760,51.983231,A=5,300,600,1571091619,1519889993,B,
2017-10-10 00:54,4.352041,52.021828,4.362488,52.024479,A=3,300,600,44891902,1402644634,B,
2017-10-10 01:03,4.344113,51.984846,4.372614,52.006119,A=2,300,600,4176994573,4407956433,B,
2017-10-10 01:10,4.354882,52.010016,4.358813,51.994363,A=1,300,600,4261101624,44773463,B,
2017-10-10 01:19,4.350437,52.015316,4.360534,52.013782,A=2,300,600,4846026440,479575361,B,
2017-10-10 01:26,4.343489,52.014808,4.354958,52.004526,A=2,300,600,44863340,3534010196,B,
2017-10-10 01:32,4.368881,51.985023,4.363849,52.014234,A=2,300,600,44730619,44861499,B,
2017-10-10 01:41,4.347689,52.015757,4.359047,52.018462,A=3,300,600,44867159,44878166,B,
2017-10-10 01:48,4.349149,51.982124,4.351079,52.004644,A=2,300,600,44715978,44817443,B,
2017-10-10 01:58,4.340186,51.988409,4.345082,52.014441,A=4,300,600,1608998297,44862215,B,
2017-10-10 02:08,4.334110,52.015177,4.366537,52.002191,A=4,300,600,44864976,2106976223,B,
2017-10-10 02:14,4.353357,51.983918,4.348452,52.014531,A=3,300,600,1584637042,1615493771,A,
2017-10-10 02:21,4.334820,52.012567,4.370775,51.998610,A=4,300,600,1436427197,2177111542,A,
2017-10-10 02:29,4.353923,52.025019,4.352954,52.023451,A=2,300,600,44906763,390922807,A,
2017-10-10 02:34,4.334610,51.988404,4.339636,51.989767,A=1,300,600,1608998296,1515837106,A,
