revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00,4.382465,51.994420,4.355660,51.990284,A=1,300,600,1402667954,44754789,C,
2017-10-10 00:01,4.353882,52.000999,4.376833,52.003856,A=2,300,600,1571092666,44814123,C,
2017-10-10 00:02,4.376772,51.989135,4.376494,52.008772,A=1,300,600,44751116,44838436,B,
2017-10-10 00:02,4.353663,52.002091,4.358812,52.004537,A=2,300,600,4217813264,4244308801,B,
2017-10-10 00:03,4.375951,52.000348,4.366977,51.981246,A=2,300,600,443898102,3402491372,B,
2017-10-10 00:03,4.340802,51.979488,4.359047,52.018462,A=3,300,600,44703099,44878166,B,
2017-10-10 00:04,4.357084,51.982273,4.343048,52.012051,A=1,300,600,1565881923,44852423,B,
2017-10-10 00:04,4.350886,52.007089,4.364217,52.013471,A=4,300,600,44830128,44858614,B,
2017-10-10 00:05,4.364692,51.981977,4.343760,51.983231,A=2,300,600,1570982978,1519889993,A,
2017-10-10 00:06,4.356305,51.984462,4.359649,51.984989,A=2,300,600,1668136745,44730102,A,
