revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00,4.362873,52.007080,4.362834,52.004335,A=4,300,600,4239889943,260125215,C,
2017-10-10 00:01,4.363477,52.005314,4.372862,52.006292,A=4,300,600,582004873,5171875774,C,
2017-10-10 00:01,4.356211,52.017161,4.344356,51.992258,A=1,300,600,44873227,1448535880,C,
2017-10-10 00:01,4.363986,52.002085,4.330304,52.010689,A=2,300,600,1569647034,44846087,C,
2017-10-10 00:01,4.360464,52.015219,4.358786,51.986724,A=4,300,600,44864991,44738227,B,
2017-10-10 00:02,4.370084,52.006053,4.334630,51.987782,A=5,300,600,1410536806,1608998265,B,
2017-10-10 00:02,4.364361,52.004915,4.352398,52.021918,A=3,300,600,3119210619,44892653,B,
2017-10-10 00:03,4.356404,52.013271,4.342861,52.001397,A=3,300,600,1576709877,1699296345,B,
2017-10-10 00:03,4.355338,52.017268,4.356114,52.002975,A=1,300,600,44873989,4438942332,B,
2017-10-10 00:04,4.361038,52.014006,4.354481,51.992243,A=3,300,600,479575360,44763561,B,
2017-10-10 00:05,4.334100,52.016000,4.379471,52.004027,A=1,300,600,44868262,44814679,B,
2017-10-10 00:05,4.350159,51.996434,4.351854,52.016643,A=2,300,600,1269112834,2323108159,B,
2017-10-10 00:06,4.378934,51.998516,4.341788,51.982017,A=3,300,600,44791815,44715422,B,
2017-10-10 00:06,4.341000,52.005800,4.352649,52.018625,A=2,300,600,44823643,5171908143,B,
2017-10-10 00:07,4.346927,52.017268,4.356394,52.019907,A=1,300,600,4572922022,44884119,B,
2017-10-10 00:07,4.369464,51.978996,4.345573,51.987563,A=1,300,600,1512025431,1515821435,B,
2017-10-10 00:07,4.340723,52.007686,4.361810,51.982340,A=2,300,600,1435362394,44716489,A,
2017-10-10 00:08,4.353197,52.001855,4.355627,52.020494,A=3,300,600,4300758653,3669218071,A,
2017-10-10 00:08,4.331737,52.008445,4.339636,51.989767,A=1,300,600,363825608,1515837106,A,
2017-10-10 00:09,4.367079,51.985342,4.382119,51.994870,A=5,300,600,2381861262,1402667974,A,
