Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.381987,52.004691,44817455,8,5
A5_A,autonomous,2017-10-10 00:00,4.364593,52.010165,1530303596,8,5
A5_A,autonomous,2017-10-10 00:00,4.363002,52.014861,479575363,8,5
A5_A,autonomous,2017-10-10 00:00,4.381216,52.005592,44822504,8,5
A5_A,autonomous,2017-10-10 00:00,4.371459,52.007103,629532228,8,5
A5_C,conventional,2017-10-10 00:00,4.356482,52.018362,1371031524,8,5
A5_C,conventional,2017-10-10 00:00,4.336372,51.986603,1608998192,8,5
A5_C,conventional,2017-10-10 00:00,4.327756,52.010884,2381851920,8,5
A5_C,conventional,2017-10-10 00:00,4.377066,52.010831,1356326512,8,5
A5_C,conventional,2017-10-10 00:00,4.348891,52.012369,44853765,8,5
A5_D,dual,2017-10-10 00:00,4.356267,52.016687,44871617,8,5
A5_D,dual,2017-10-10 00:00,4.364183,51.984545,44727971,8,5
A5_D,dual,2017-10-10 00:00,4.330118,52.007299,2670677182,8,5
A5_D,dual,2017-10-10 00:00,4.344675,52.013093,44857290,8,5
A5_D,dual,2017-10-10 00:00,4.343513,51.995673,3452839325,8,5
