revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:05,4.375469,52.011235,4.367770,52.014786,A=3,300,600,618269390,2804747837,C,
2017-10-10 00:14,4.354139,52.001082,4.358000,51.984700,A=5,300,600,1448535920,44729058,C,
2017-10-10 00:22,4.352027,51.987195,4.361671,52.019346,A=2,300,600,1402771661,3669180604,B,
2017-10-10 00:28,4.346661,52.012398,4.350026,52.009665,A=5,300,600,44854271,44842007,B,
2017-10-10 00:37,4.360968,51.980299,4.351852,52.008893,A=2,300,600,1519889795,44839179,B,
2017-10-10 00:46,4.363148,52.015498,4.358064,51.998007,A=4,300,600,44866504,1570984994,B,
2017-10-10 00:52,4.352162,52.019446,4.337504,51.994375,A=1,300,600,1569651911,1833104301,B,
2017-10-10 01:01,4.362063,52.018945,4.353874,52.024300,A=3,300,600,44880450,3684805925,B,
2017-10-10 01:08,4.368881,51.985023,4.338524,51.978590,A=4,300,600,44730619,44698378,A,
2017-10-10 01:16,4.355975,52.019874,4.364750,52.016640,A=4,300,600,44883812,1413911135,A,
