Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.368819,52.012009,3669138201,8,5
A5_A,autonomous,2017-10-10 00:00,4.347542,52.011871,44851588,8,5
A5_A,autonomous,2017-10-10 00:00,4.355466,52.020708,44887251,8,5
A5_A,autonomous,2017-10-10 00:00,4.365928,51.984988,44730116,8,5
A5_A,autonomous,2017-10-10 00:00,4.366542,52.010832,44847020,8,5
A5_C,conventional,2017-10-10 00:00,4.357384,52.014459,1530303716,8,5
A5_C,conventional,2017-10-10 00:00,4.341980,52.008034,1435362412,8,5
A5_C,conventional,2017-10-10 00:00,4.330726,52.007571,1805112010,8,5
A5_C,conventional,2017-10-10 00:00,4.340590,51.988742,1608998324,8,5
A5_C,conventional,2017-10-10 00:00,4.350728,51.995462,44778405,8,5
A5_D,dual,2017-10-10 00:00,4.366428,52.002281,44809060,8,5
A5_D,dual,2017-10-10 00:00,4.356863,52.024099,44902836,8,5
A5_D,dual,2017-10-10 00:00,4.355911,51.982647,44718339,8,5
A5_D,dual,2017-10-10 00:00,4.363270,52.003358,44812871,8,5
A5_D,dual,2017-10-10 00:00,4.381858,52.018651,1432937713,8,5
