Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.358295,52.026591,526397740,8,5
A5_A,autonomous,2017-10-10 00:00,4.338987,51.991135,1515837165,8,5
A5_A,autonomous,2017-10-10 00:00,4.352027,51.987195,1402771661,8,5
A5_A,autonomous,2017-10-10 00:00,4.367264,52.012132,44852792,8,5
A5_A,autonomous,2017-10-10 00:00,4.358757,51.988773,1402734731,8,5
A5_A,autonomous,2017-10-10 00:00,4.360968,51.980299,1519889795,8,5
A5_A,autonomous,2017-10-10 00:00,4.375128,52.010763,44847038,8,5
A5_A,autonomous,2017-10-10 00:00,4.349262,52.007734,44833175,8,5
A5_C,conventional,2017-10-10 00:00,4.337066,52.000714,1552650969,8,5
A5_C,conventional,2017-10-10 00:00,4.356223,52.025555,44909275,8,5
A5_C,conventional,2017-10-10 00:00,4.363849,52.014234,44861499,8,5
A5_C,conventional,2017-10-10 00:00,4.335075,51.984856,1402771602,8,5
A5_C,conventional,2017-10-10 00:00,4.338263,51.995297,1322498369,8,5
A5_C,conventional,2017-10-10 00:00,4.332081,52.013583,1575303063,8,5
A5_C,conventional,2017-10-10 00:00,4.358347,51.980559,44708877,8,5
A5_C,conventional,2017-10-10 00:00,4.357418,51.983516,44722232,8,5
A5_D,dual,2017-10-10 00:00,4.345016,51.995703,2411146195,8,5
A5_D,dual,2017-10-10 00:00,4.375053,51.982232,44716505,8,5
A5_D,dual,2017-10-10 00:00,4.366460,51.986351,1402734506,8,5
A5_D,dual,2017-10-10 00:00,4.337585,51.980708,1774593290,8,5
A5_D,dual,2017-10-10 00:00,4.356362,52.015616,1530303735,8,5
A5_D,dual,2017-10-10 00:00,4.350428,52.020251,321677249,8,5
A5_D,dual,2017-10-10 00:00,4.345515,51.983354,1519890005,8,5
A5_D,dual,2017-10-10 00:00,4.368695,51.999103,1433963031,8,5
