Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.345405,52.014588,44862985,8,5
A5_A,autonomous,2017-10-10 00:00,4.362146,52.014493,479575359,8,5
A5_A,autonomous,2017-10-10 00:00,4.340221,52.013311,1449050796,8,5
A5_A,autonomous,2017-10-10 00:00,4.366823,52.010580,44846114,8,5
A5_A,autonomous,2017-10-10 00:00,4.342800,52.012600,44855130,8,5
A5_C,conventional,2017-10-10 00:00,4.334610,51.988404,1608998296,8,5
A5_C,conventional,2017-10-10 00:00,4.334610,51.988404,1608998296,8,5
A5_C,conventional,2017-10-10 00:00,4.373274,52.006035,5171875765,8,5
A5_C,conventional,2017-10-10 00:00,4.342861,52.001397,1699296345,8,5
A5_C,conventional,2017-10-10 00:00,4.343712,51.989954,44753489,8,5
A5_D,dual,2017-10-10 00:00,4.338030,51.999424,1552650403,8,5
A5_D,dual,2017-10-10 00:00,4.348890,52.003614,44813588,8,5
A5_D,dual,2017-10-10 00:00,4.343513,51.995673,3452839325,8,5
A5_D,dual,2017-10-10 00:00,4.347290,52.007418,44831868,8,5
A5_D,dual,2017-10-10 00:00,4.363205,51.984437,44727438,8,5
