revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:00:49,4.350891,52.005175,4.357245,52.010202,A=2,300,600,44820010,1391417274,A,
2017-10-10 00:02:29,4.361207,52.006004,4.352984,52.002374,A=5,300,600,4244384221,4254658640,A,
2017-10-10 00:00:55,4.353114,52.009314,4.353680,52.013821,A=4,300,600,1571093185,44859966,A,
2017-10-10 00:01:54,4.347416,52.005536,4.355277,52.009898,A=2,300,600,44822077,5159209866,A,
2017-10-10 00:01:46,4.360297,52.007439,4.347546,52.009541,A=3,300,600,2408303441,44841563,B,
2017-10-10 00:00:22,4.347613,52.006860,4.351270,52.006748,A=5,300,600,44829650,44828699,B,
2017-10-10 00:03:25,4.363380,52.007487,4.385952,51.989351,A=4,300,600,1413911023,735308408,B,
2017-10-10 00:01:37,4.358703,52.004748,4.368406,52.018608,A=2,300,600,4617340527,44878928,B,
2017-10-10 00:04:49,4.348943,52.005424,4.353114,52.009314,A=2,300,600,1576745682,1571093185,B,
2017-10-10 00:00:43,4.355260,52.003197,4.379190,52.006829,A=4,300,600,3420136000,1232262959,B,
2017-10-10 00:03:18,4.357838,52.014129,4.370359,52.010330,A=2,300,600,1530303713,1413911059,B,
2017-10-10 00:04:31,4.350194,51.987356,4.338842,51.979839,A=1,300,600,1679761037,1448535743,B,
2017-10-10 00:01:02,4.375631,52.004365,4.363986,52.002085,A=2,300,600,44816475,1569647034,B,
2017-10-10 00:03:40,4.351502,51.979101,4.351862,52.008323,A=5,300,600,1668136718,44836384,B,
2017-10-10 00:03:22,4.348103,52.014412,4.368848,52.015603,A=2,300,600,1413911096,1851699238,B,
2017-10-10 00:02:56,4.354798,52.023193,4.340469,52.005549,A=4,300,600,44898446,44822065,B,
2017-10-10 00:01:02,4.342142,51.979705,4.370603,51.981362,A=4,300,600,1668136725,44711996,C,
2017-10-10 00:04:05,4.347924,52.009715,4.367627,51.990936,A=5,300,600,44842366,1402734944,C,
2017-10-10 00:00:58,4.344684,52.013394,4.347963,51.983663,A=5,300,600,630748802,1510591475,C,
2017-10-10 00:01:38,4.341070,51.993902,4.365335,51.990285,A=2,300,600,1584562931,1570984309,C,
