revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:04:41,4.342351,51.979179,4.339296,51.978706,A=5,300,600,1448535730,1448535727,A,
2017-10-10 00:04:10,4.339559,51.980572,4.367960,51.982169,A=3,300,600,1518087737,271407799,A,
2017-10-10 00:03:20,4.344697,51.979253,4.363483,51.982299,A=5,300,600,1830058780,1570983104,A,
2017-10-10 00:03:27,4.352113,51.987022,4.366977,51.981246,A=2,300,600,1402771652,3402491372,A,
2017-10-10 00:00:19,4.338001,51.979703,4.347702,51.989556,A=3,300,600,1774593249,1584013904,A,
2017-10-10 00:04:01,4.347003,51.983585,4.352721,51.985056,A=2,300,600,1448535796,1583992771,A,
2017-10-10 00:04:24,4.341518,51.981977,4.378059,52.006423,A=5,300,600,1518094750,44827071,A,
2017-10-10 00:00:36,4.337741,51.982464,4.337055,52.013028,A=3,300,600,1448535781,44856852,A,
2017-10-10 00:02:56,4.337494,51.982914,4.356267,52.016687,A=5,300,600,1448535783,44871617,B,
2017-10-10 00:00:48,4.343268,51.985077,4.355636,52.017872,A=2,300,600,1518087878,44875780,B,
2017-10-10 00:02:51,4.340039,51.981735,4.344141,51.994300,A=5,300,600,44713428,1679761155,B,
2017-10-10 00:04:56,4.344140,51.984749,4.361674,51.982013,A=4,300,600,1402771588,44715431,B,
2017-10-10 00:01:25,4.349236,51.980723,4.363621,52.027758,A=5,300,600,44708869,1402613323,B,
2017-10-10 00:00:45,4.362453,51.981613,4.365060,51.986067,A=5,300,600,1583992758,44735352,B,
2017-10-10 00:03:07,4.343418,51.978979,4.339087,51.999113,A=4,300,600,1830058776,1552650110,B,
2017-10-10 00:00:40,4.360300,51.981800,4.365119,51.984710,A=3,300,600,44714412,44729072,B,
2017-10-10 00:03:42,4.368396,51.981441,4.357579,52.022791,A=3,300,600,4810005054,365993500,B,
2017-10-10 00:02:42,4.347329,51.981225,4.358153,52.013888,A=5,300,600,1448535754,1530303709,B,
2017-10-10 00:01:06,4.342950,51.983113,4.351341,52.004756,A=3,300,600,1519889977,44817944,B,
2017-10-10 00:01:07,4.341788,51.982017,4.359649,51.984989,A=3,300,600,44715422,44730102,B,
2017-10-10 00:04:09,4.350137,52.004836,4.365815,52.012978,A=5,300,600,44818486,44856491,B,
2017-10-10 00:01:12,4.351950,52.007584,4.342142,51.979705,A=2,300,600,44832711,1668136725,B,
2017-10-10 00:03:16,4.371342,51.990407,4.379173,52.005849,A=1,300,600,1402734909,44823653,B,
2017-10-10 00:04:44,4.365476,52.014045,4.332150,51.991344,A=4,300,600,3669138204,1516978187,B,
2017-10-10 00:01:07,4.330212,52.009269,4.350164,52.015212,A=2,300,600,1803176517,4846026433,B,
2017-10-10 00:00:50,4.366918,52.014626,4.362429,52.027560,A=5,300,600,3669138218,1402613311,B,
2017-10-10 00:02:38,4.350725,51.985565,4.349295,51.988409,A=4,300,600,1584596506,1679761050,B,
2017-10-10 00:02:10,4.335914,51.995718,4.359644,52.017996,A=3,300,600,44779306,44876218,B,
2017-10-10 00:02:16,4.365762,52.004829,4.348214,52.014401,A=3,300,600,44818490,1620149364,B,
2017-10-10 00:01:00,4.353077,52.009452,4.364657,52.011799,A=1,300,600,3377087989,1530303653,B,
2017-10-10 00:01:52,4.353663,52.000875,4.346895,52.017026,A=4,300,600,2341955079,44873588,B,
2017-10-10 00:02:37,4.378717,52.007149,4.365354,52.000316,A=2,300,600,44830594,736792564,B,
2017-10-10 00:01:57,4.367680,52.018286,4.361468,52.026956,A=2,300,600,44877395,1501364218,C,
2017-10-10 00:04:48,4.364028,52.004791,4.381530,52.006425,A=3,300,600,3119210620,1410536895,C,
2017-10-10 00:04:38,4.380876,52.006316,4.345430,52.016366,A=2,300,600,65240432,44869798,C,
2017-10-10 00:03:40,4.375310,52.010779,4.351600,51.992100,A=1,300,600,610474649,44763127,C,
2017-10-10 00:03:16,4.355409,51.992379,4.353390,52.006273,A=3,300,600,1571087942,44825833,C,
2017-10-10 00:01:28,4.347905,51.984269,4.352610,51.985412,A=5,300,600,1830076520,253143148,C,
2017-10-10 00:02:07,4.365430,52.007741,4.332150,51.991344,A=3,300,600,44833183,1516978187,C,
2017-10-10 00:03:02,4.376910,51.987381,4.362818,52.003890,A=5,300,600,504737345,44814389,C,
