revealing,pickup_x,pickup_y,dropoff_x,dropoff_y,order,pickup_lateness,delivery_lateness,pk_node_id,dl_node_id,sl_class,id
2017-10-10 00:01:28,4.345442,52.004831,4.366823,52.010580,A=2,300,600,44818482,44846114,A,
2017-10-10 00:19:01,4.345442,52.004831,4.367540,52.006058,A=5,300,600,44818482,1410536803,A,
2017-10-10 00:05:47,4.349613,52.002269,4.350599,52.015328,A=2,300,600,44808574,4801236440,A,
2017-10-10 00:12:19,4.366535,52.006696,4.354882,52.010016,A=2,300,600,4239849802,4261101624,A,
2017-10-10 00:04:37,4.351270,52.006748,4.344926,52.004603,A=1,300,600,44828699,1015968754,A,
2017-10-10 00:05:10,4.362566,52.009313,4.348890,52.003614,A=5,300,600,44840845,44813588,A,
2017-10-10 00:01:40,4.349115,52.014803,4.351830,52.014965,A=2,300,600,1620137062,1576726293,A,
2017-10-10 00:19:14,4.364728,52.010053,4.354778,52.009167,A=2,300,600,44843624,4261101530,A,
2017-10-10 00:19:31,4.353162,52.005043,4.347613,52.006860,A=3,300,600,44819450,44829650,B,
2017-10-10 00:06:03,4.341980,52.008034,4.351777,52.002376,A=4,300,600,1435362412,44809466,B,
2017-10-10 00:02:03,4.347700,52.005300,4.348214,52.014401,A=3,300,600,44821030,1620149364,B,
2017-10-10 00:02:17,4.366691,52.011102,4.344424,52.005582,A=4,300,600,1530303630,44822068,B,
2017-10-10 00:01:09,4.348789,52.006064,4.354712,52.010197,A=4,300,600,1436427083,4862057242,B,
2017-10-10 00:03:54,4.364176,52.008161,4.352644,52.006946,A=1,300,600,1413911044,44829651,B,
2017-10-10 00:08:57,4.354481,52.004949,4.339220,52.006593,A=5,300,600,3581094285,1435362343,B,
2017-10-10 00:01:40,4.361740,52.008784,4.341834,52.003718,A=4,300,600,44838797,44813852,B,
2017-10-10 00:08:42,4.355233,52.005722,4.350962,52.015682,A=4,300,600,4261100545,4846026455,B,
2017-10-10 00:06:45,4.367374,52.006092,4.349295,51.988409,A=1,300,600,618219723,1679761050,B,
2017-10-10 00:08:41,4.350067,52.006228,4.361148,51.988646,A=2,300,600,44825831,5315003498,B,
2017-10-10 00:13:01,4.364989,52.011022,4.343466,51.990418,A=2,300,600,311106487,1679761090,B,
2017-10-10 00:06:06,4.343712,51.989954,4.347905,51.984269,A=2,300,600,44753489,1830076520,B,
2017-10-10 00:10:34,4.379908,51.981303,4.376109,52.010700,A=2,300,600,2047160810,610474431,B,
2017-10-10 00:05:15,4.361556,51.984959,4.368424,51.983162,A=2,300,600,1667696847,1965457550,B,
2017-10-10 00:00:56,4.380792,52.002801,4.371232,52.009562,A=1,300,600,44811259,44841824,B,
2017-10-10 00:12:27,4.359300,51.980900,4.346355,51.988332,A=1,300,600,44710267,1679761048,B,
2017-10-10 00:02:33,4.345957,52.002614,4.363673,52.027755,A=3,300,600,44809902,1402613322,B,
2017-10-10 00:08:17,4.357072,51.981598,4.346370,51.983621,A=5,300,600,1668136736,1519890051,B,
2017-10-10 00:11:34,4.376809,52.011091,4.349149,51.982124,A=3,300,600,2804814347,44715978,B,
2017-10-10 00:01:21,4.337931,51.993341,4.376757,51.986899,A=1,300,600,1833104258,5367691051,B,
2017-10-10 00:18:01,4.348587,51.979144,4.358811,51.983095,A=2,300,600,1448535729,44720254,B,
2017-10-10 00:05:27,4.331323,52.013945,4.349349,52.011965,A=3,300,600,1435362520,44852056,B,
2017-10-10 00:16:47,4.366193,51.985121,4.371661,51.988124,A=4,300,600,2381861256,2192596074,B,
2017-10-10 00:19:34,4.352065,51.994049,4.353663,52.000875,A=5,300,600,44772101,2341955079,C,
2017-10-10 00:12:13,4.332327,51.990950,4.348477,52.000844,A=4,300,600,1516978145,1413910863,C,
2017-10-10 00:08:15,4.356998,52.003110,4.367663,51.991436,A=4,300,600,4555788280,1402734957,C,
2017-10-10 00:00:02,4.363494,52.028088,4.372847,52.006234,A=3,300,600,1402613343,5171875775,C,
2017-10-10 00:12:30,4.344930,51.996721,4.343644,51.996291,A=2,300,600,3452839336,1679761189,C,
2017-10-10 00:05:39,4.362495,52.018585,4.345055,51.981492,A=4,300,600,44878923,1566353769,C,
2017-10-10 00:13:28,4.345318,51.980938,4.341696,51.988421,A=3,300,600,1478186119,1608998299,C,
2017-10-10 00:07:17,4.333444,52.008748,4.348653,52.012415,A=4,300,600,336522727,44854272,C,
