Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.358032,51.995414,44778412,8,5
A5_A,autonomous,2017-10-10 00:00,4.370786,52.010321,44844890,8,5
A5_A,autonomous,2017-10-10 00:00,4.346458,51.988092,1510592134,8,5
A5_A,autonomous,2017-10-10 00:00,4.346458,51.988092,1510592134,8,5
A5_A,autonomous,2017-10-10 00:00,4.362197,51.985343,44732018,8,5
A5_A,autonomous,2017-10-10 00:00,4.345474,51.995753,1258470957,8,5
A5_A,autonomous,2017-10-10 00:00,4.344363,51.990005,44753928,8,5
A5_A,autonomous,2017-10-10 00:00,4.372862,52.006292,5171875774,8,5
A5_A,autonomous,2017-10-10 00:00,4.376494,52.008772,44838436,8,5
A5_A,autonomous,2017-10-10 00:00,4.363957,51.985141,248191382,8,5
A5_A,autonomous,2017-10-10 00:00,4.362400,51.984260,44726123,8,5
A5_A,autonomous,2017-10-10 00:00,4.345925,51.995255,44777528,8,5
A5_A,autonomous,2017-10-10 00:00,4.370084,52.006053,1410536806,8,5
A5_A,autonomous,2017-10-10 00:00,4.348376,51.993499,1571088109,8,5
A5_A,autonomous,2017-10-10 00:00,4.345672,51.987995,1510592129,8,5
A5_A,autonomous,2017-10-10 00:00,4.361172,51.986068,1668136760,8,5
A5_A,autonomous,2017-10-10 00:00,4.348376,51.993499,1571088109,8,5
A5_A,autonomous,2017-10-10 00:00,4.352631,51.992065,44763130,8,5
A5_A,autonomous,2017-10-10 00:00,4.372781,52.006270,5171875773,8,5
A5_A,autonomous,2017-10-10 00:00,4.363230,51.985504,44732930,8,5
A5_A,autonomous,2017-10-10 00:00,4.344326,51.994290,1679761156,8,5
A5_A,autonomous,2017-10-10 00:00,4.364943,51.986381,603704337,8,5
A5_A,autonomous,2017-10-10 00:00,4.356589,51.990437,44755694,8,5
A5_A,autonomous,2017-10-10 00:00,4.344586,51.990013,44753930,8,5
A5_A,autonomous,2017-10-10 00:00,4.380570,52.006579,4518696907,8,5
A5_A,autonomous,2017-10-10 00:00,4.376654,52.007584,44832731,8,5
A5_A,autonomous,2017-10-10 00:00,4.366988,51.996430,44782877,8,5
A5_A,autonomous,2017-10-10 00:00,4.374761,52.006160,4486831035,8,5
A5_A,autonomous,2017-10-10 00:00,4.335295,51.984354,1402771560,8,5
A5_A,autonomous,2017-10-10 00:00,4.339306,51.993564,44769963,8,5
A5_A,autonomous,2017-10-10 00:00,4.372674,52.010196,44844087,8,5
A5_A,autonomous,2017-10-10 00:00,4.345908,51.989518,5133225963,8,5
A5_A,autonomous,2017-10-10 00:00,4.381530,52.006425,1410536895,8,5
A5_A,autonomous,2017-10-10 00:00,4.361627,51.985254,1667696850,8,5
A5_A,autonomous,2017-10-10 00:00,4.361784,51.988018,1402734605,8,5
A5_A,autonomous,2017-10-10 00:00,4.376617,52.007078,44830592,8,5
A5_A,autonomous,2017-10-10 00:00,4.344495,51.985939,1402771640,8,5
A5_A,autonomous,2017-10-10 00:00,4.350354,51.996357,4246422181,8,5
A5_A,autonomous,2017-10-10 00:00,4.370991,51.992049,1402734973,8,5
A5_A,autonomous,2017-10-10 00:00,4.345082,51.995794,1448535898,8,5
A5_A,autonomous,2017-10-10 00:00,4.352113,51.987022,1402771652,8,5
A5_A,autonomous,2017-10-10 00:00,4.377415,52.008408,44836988,8,5
A5_A,autonomous,2017-10-10 00:00,4.379132,51.993938,1402734990,8,5
A5_A,autonomous,2017-10-10 00:00,4.375310,52.010779,610474649,8,5
A5_A,autonomous,2017-10-10 00:00,4.344363,51.990005,44753928,8,5
A5_A,autonomous,2017-10-10 00:00,4.386881,51.996393,1402668036,8,5
A5_A,autonomous,2017-10-10 00:00,4.370786,52.010321,44844890,8,5
A5_A,autonomous,2017-10-10 00:00,4.357901,51.990755,1421472378,8,5
A5_A,autonomous,2017-10-10 00:00,4.344586,51.990013,44753930,8,5
A5_A,autonomous,2017-10-10 00:00,4.350194,51.987356,1679761037,8,5
A5_A,autonomous,2017-10-10 00:00,4.363581,51.986932,44739204,8,5
A5_A,autonomous,2017-10-10 00:00,4.345409,51.987908,1510592123,8,5
A5_A,autonomous,2017-10-10 00:00,4.345016,51.995703,2411146195,8,5
A5_A,autonomous,2017-10-10 00:00,4.356194,51.996786,1558185469,8,5
A5_A,autonomous,2017-10-10 00:00,4.347218,51.993318,44768932,8,5
A5_A,autonomous,2017-10-10 00:00,4.337229,51.987155,1608998214,8,5
A5_A,autonomous,2017-10-10 00:00,4.372998,52.008043,44834678,8,5
A5_A,autonomous,2017-10-10 00:00,4.361137,51.987478,44741866,8,5
A5_A,autonomous,2017-10-10 00:00,4.380006,52.006695,1851746595,8,5
A5_A,autonomous,2017-10-10 00:00,4.339488,51.988297,1608998283,8,5
A5_A,autonomous,2017-10-10 00:00,4.339488,51.988297,1608998283,8,5
A5_A,autonomous,2017-10-10 00:00,4.366730,51.984187,44725570,8,5
A5_A,autonomous,2017-10-10 00:00,4.362363,51.983675,44723198,8,5
A5_A,autonomous,2017-10-10 00:00,4.375310,52.010779,610474649,8,5
A5_A,autonomous,2017-10-10 00:00,4.344140,51.984749,1402771588,8,5
A5_A,autonomous,2017-10-10 00:00,4.355409,51.992379,1571087942,8,5
A5_A,autonomous,2017-10-10 00:00,4.355000,51.996228,839335219,8,5
A5_A,autonomous,2017-10-10 00:00,4.381944,52.005783,503608237,8,5
A5_A,autonomous,2017-10-10 00:00,4.354481,51.992243,44763561,8,5
A5_A,autonomous,2017-10-10 00:00,4.356512,51.992634,1393024898,8,5
A5_A,autonomous,2017-10-10 00:00,4.366419,51.997343,1391531556,8,5
A5_A,autonomous,2017-10-10 00:00,4.345184,51.995948,1258471011,8,5
A5_A,autonomous,2017-10-10 00:00,4.350159,51.996434,1269112834,8,5
A5_A,autonomous,2017-10-10 00:00,4.371649,52.007391,629532196,8,5
A5_A,autonomous,2017-10-10 00:00,4.344113,51.984846,4176994573,8,5
A5_A,autonomous,2017-10-10 00:00,4.356913,51.992729,1393024899,8,5
A5_A,autonomous,2017-10-10 00:00,4.366799,51.983752,44723646,8,5
A5_A,autonomous,2017-10-10 00:00,4.343355,51.984524,1402771582,8,5
A5_A,autonomous,2017-10-10 00:00,4.379132,51.993938,1402734990,8,5
A5_A,autonomous,2017-10-10 00:00,4.342371,51.988529,1608998310,8,5
A5_A,autonomous,2017-10-10 00:00,4.343369,51.989623,792053933,8,5
A5_A,autonomous,2017-10-10 00:00,4.338682,51.987252,1608998226,8,5
A5_A,autonomous,2017-10-10 00:00,4.344425,51.987411,1510592095,8,5
A5_A,autonomous,2017-10-10 00:00,4.361784,51.988018,1402734605,8,5
A5_A,autonomous,2017-10-10 00:00,4.377415,52.008408,44836988,8,5
A5_A,autonomous,2017-10-10 00:00,4.364941,51.985169,44731083,8,5
A5_A,autonomous,2017-10-10 00:00,4.355135,51.996788,839335227,8,5
A5_A,autonomous,2017-10-10 00:00,4.356913,51.992729,1393024899,8,5
A5_A,autonomous,2017-10-10 00:00,4.363205,51.984437,44727438,8,5
A5_A,autonomous,2017-10-10 00:00,4.353276,51.996191,4254316803,8,5
A5_A,autonomous,2017-10-10 00:00,4.358443,51.997219,44786364,8,5
A5_A,autonomous,2017-10-10 00:00,4.344575,51.986136,1402771643,8,5
A5_A,autonomous,2017-10-10 00:00,4.372003,52.007406,2365613951,8,5
A5_A,autonomous,2017-10-10 00:00,4.354341,51.990993,1679761099,8,5
A5_A,autonomous,2017-10-10 00:00,4.357292,51.995008,1558185438,8,5
A5_A,autonomous,2017-10-10 00:00,4.343466,51.990418,1679761090,8,5
A5_A,autonomous,2017-10-10 00:00,4.336825,51.983374,1448535790,8,5
A5_A,autonomous,2017-10-10 00:00,4.347891,51.987252,1668136773,8,5
A5_A,autonomous,2017-10-10 00:00,4.381844,52.006385,247714490,8,5
A5_A,autonomous,2017-10-10 00:00,4.369558,52.010301,1436427125,8,5
A5_C,conventional,2017-10-10 00:00,4.368411,51.999604,1433963032,8,5
A5_C,conventional,2017-10-10 00:00,4.338422,52.012512,1435362499,8,5
A5_C,conventional,2017-10-10 00:00,4.355002,51.997274,626091907,8,5
A5_C,conventional,2017-10-10 00:00,4.341024,51.982476,1519889876,8,5
A5_C,conventional,2017-10-10 00:00,4.335693,52.012702,1435362501,8,5
A5_C,conventional,2017-10-10 00:00,4.355395,52.023455,44899983,8,5
A5_C,conventional,2017-10-10 00:00,4.357710,51.998694,44792321,8,5
A5_C,conventional,2017-10-10 00:00,4.340202,52.008987,44839599,8,5
A5_C,conventional,2017-10-10 00:00,4.370411,52.011148,552370944,8,5
