Model,Type,Available_at,Latitude,Longitude,Origin_id,Autonomy,A
A5_A,autonomous,2017-10-10 00:00,4.352033,52.000309,1569858134,8,5
A5_A,autonomous,2017-10-10 00:00,4.341543,52.006031,44824645,8,5
A5_A,autonomous,2017-10-10 00:00,4.347569,52.014914,44864070,8,5
A5_A,autonomous,2017-10-10 00:00,4.348034,51.986892,107981525,8,5
A5_A,autonomous,2017-10-10 00:00,4.359208,52.005590,4883670378,8,5
A5_A,autonomous,2017-10-10 00:00,4.365060,51.986067,44735352,8,5
A5_A,autonomous,2017-10-10 00:00,4.375145,52.004717,617811256,8,5
A5_A,autonomous,2017-10-10 00:00,4.363581,51.986932,44739204,8,5
A5_A,autonomous,2017-10-10 00:00,4.353663,52.000875,2341955079,8,5
A5_A,autonomous,2017-10-10 00:00,4.355683,52.007900,4301397897,8,5
A5_A,autonomous,2017-10-10 00:00,4.338987,51.991135,1515837165,8,5
A5_A,autonomous,2017-10-10 00:00,4.378196,52.005891,44824163,8,5
A5_A,autonomous,2017-10-10 00:00,4.343629,52.005826,1015968817,8,5
A5_A,autonomous,2017-10-10 00:00,4.364728,52.010053,44843624,8,5
A5_A,autonomous,2017-10-10 00:00,4.364398,52.014516,44862549,8,5
A5_A,autonomous,2017-10-10 00:00,4.342909,52.014221,588465822,8,5
A5_A,autonomous,2017-10-10 00:00,4.350752,51.997599,2162658839,8,5
A5_A,autonomous,2017-10-10 00:00,4.365073,52.020509,44890553,8,5
A5_A,autonomous,2017-10-10 00:00,4.346458,51.988092,1510592134,8,5
A5_A,autonomous,2017-10-10 00:00,4.346600,52.008100,44835261,8,5
A5_C,conventional,2017-10-10 00:00,4.360464,52.015219,44864991,8,5
A5_C,conventional,2017-10-10 00:00,4.355338,52.017268,44873989,8,5
A5_C,conventional,2017-10-10 00:00,4.345016,51.995703,2411146195,8,5
A5_C,conventional,2017-10-10 00:00,4.345474,51.995753,1258470957,8,5
A5_C,conventional,2017-10-10 00:00,4.348804,51.981632,1565880791,8,5
A5_C,conventional,2017-10-10 00:00,4.356076,51.985062,1668136752,8,5
A5_C,conventional,2017-10-10 00:00,4.336536,51.979993,1478084008,8,5
A5_C,conventional,2017-10-10 00:00,4.352162,52.019446,1569651911,8,5
A5_C,conventional,2017-10-10 00:00,4.348012,51.980369,1448535750,8,5
A5_C,conventional,2017-10-10 00:00,4.345073,51.996359,3452839329,8,5
A5_C,conventional,2017-10-10 00:00,4.361556,51.984959,1667696847,8,5
A5_C,conventional,2017-10-10 00:00,4.358971,52.017860,44875781,8,5
A5_C,conventional,2017-10-10 00:00,4.370789,52.010546,2588260101,8,5
A5_C,conventional,2017-10-10 00:00,4.364997,52.000790,44801590,8,5
A5_C,conventional,2017-10-10 00:00,4.346897,51.983575,1448535795,8,5
A5_C,conventional,2017-10-10 00:00,4.368932,51.981550,1448535767,8,5
A5_C,conventional,2017-10-10 00:00,4.366026,51.981096,1519889813,8,5
A5_C,conventional,2017-10-10 00:00,4.330156,52.010813,44847003,8,5
A5_C,conventional,2017-10-10 00:00,4.349202,52.011088,44847929,8,5
A5_C,conventional,2017-10-10 00:00,4.330156,52.010813,44847003,8,5
A5_D,dual,2017-10-10 00:00,4.342234,51.983008,1519889972,8,5
A5_D,dual,2017-10-10 00:00,4.355975,52.019874,44883812,8,5
A5_D,dual,2017-10-10 00:00,4.361851,52.019222,3669180601,8,5
A5_D,dual,2017-10-10 00:00,4.364039,51.983050,1570983335,8,5
A5_D,dual,2017-10-10 00:00,4.356587,52.022451,44894641,8,5
A5_D,dual,2017-10-10 00:00,4.336977,52.012134,44852763,8,5
A5_D,dual,2017-10-10 00:00,4.352649,52.018625,5171908143,8,5
A5_D,dual,2017-10-10 00:00,4.348891,52.012369,44853765,8,5
A5_D,dual,2017-10-10 00:00,4.354341,51.990993,1679761099,8,5
A5_D,dual,2017-10-10 00:00,4.339220,52.006593,1435362343,8,5
A5_D,dual,2017-10-10 00:00,4.363380,52.007487,1413911023,8,5
A5_D,dual,2017-10-10 00:00,4.367399,52.013955,44860729,8,5
A5_D,dual,2017-10-10 00:00,4.369464,51.978996,1512025431,8,5
A5_D,dual,2017-10-10 00:00,4.378166,52.008077,44835282,8,5
A5_D,dual,2017-10-10 00:00,4.338726,52.008508,1435362424,8,5
A5_D,dual,2017-10-10 00:00,4.343849,51.983244,1519890000,8,5
A5_D,dual,2017-10-10 00:00,4.342861,52.001397,1699296345,8,5
A5_D,dual,2017-10-10 00:00,4.357907,52.016355,44869806,8,5
A5_D,dual,2017-10-10 00:00,4.355002,51.997274,626091907,8,5
A5_D,dual,2017-10-10 00:00,4.352130,52.020744,44887249,8,5
